Labels,AAN_274_1e-5_lifetime_ex375_em620,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,9998.779300,
Step,1.2207031,
Fixed/Offset, ,
XAxis,Time(ns),
YAxis,Counts,

7595.214800,3.00000000E+0,
7596.435500,1.00000000E+0,
7597.656300,0.00000000E+0,
7598.877000,3.00000000E+0,
7600.097700,3.00000000E+0,
7601.318400,3.00000000E+0,
7602.539100,2.00000000E+0,
7603.76000,2.00000000E+0,
7604.98000,3.00000000E+0,
7606.201200,4.00000000E+0,
7607.421900,2.00000000E+0,
7608.642600,3.00000000E+0,
7609.863300,5.00000000E+0,
7611.084000,2.00000000E+0,
7612.304700,1.00000000E+0,
7613.525400,3.00000000E+0,
7614.746100,1.00000000E+0,
7615.966800,2.00000000E+0,
7617.187500,2.00000000E+0,
7618.408200,0.00000000E+0,
7619.628900,2.00000000E+0,
7620.85000,3.00000000E+0,
7622.07000,4.00000000E+0,
7623.291000,4.00000000E+0,
7624.511700,1.00000000E+0,
7625.732400,2.00000000E+0,
7626.953100,2.00000000E+0,
7628.173800,2.00000000E+0,
7629.394500,2.00000000E+0,
7630.615200,2.00000000E+0,
7631.835900,4.00000000E+0,
7633.056600,1.00000000E+0,
7634.277300,1.00000000E+0,
7635.498000,1.00000000E+0,
7636.718800,2.00000000E+0,
7637.939500,4.00000000E+0,
7639.16000,5.00000000E+0,
7640.380900,0.00000000E+0,
7641.601600,1.00000000E+0,
7642.822300,4.00000000E+0,
7644.043000,0.00000000E+0,
7645.263700,2.00000000E+0,
7646.484400,4.00000000E+0,
7647.705100,4.00000000E+0,
7648.925800,2.00000000E+0,
7650.146500,3.00000000E+0,
7651.367200,3.00000000E+0,
7652.587900,2.00000000E+0,
7653.808600,2.00000000E+0,
7655.029300,2.00000000E+0,
7656.25000,2.00000000E+0,
7657.470700,1.00000000E+0,
7658.691400,2.00000000E+0,
7659.912100,3.00000000E+0,
7661.132800,2.00000000E+0,
7662.353500,2.00000000E+0,
7663.574200,0.00000000E+0,
7664.794900,2.00000000E+0,
7666.015600,1.00000000E+0,
7667.236300,2.00000000E+0,
7668.457000,0.00000000E+0,
7669.677700,2.00000000E+0,
7670.898400,3.00000000E+0,
7672.119100,0.00000000E+0,
7673.34000,2.00000000E+0,
7674.560500,1.00000000E+0,
7675.781300,1.00000000E+0,
7677.002000,2.00000000E+0,
7678.222700,1.00000000E+0,
7679.443400,3.00000000E+0,
7680.664100,2.00000000E+0,
7681.884800,3.00000000E+0,
7683.105500,4.00000000E+0,
7684.326200,1.00000000E+0,
7685.546900,1.00000000E+0,
7686.767600,5.00000000E+0,
7687.988300,2.00000000E+0,
7689.209000,4.00000000E+0,
7690.43000,2.00000000E+0,
7691.65000,1.00000000E+0,
7692.871100,4.00000000E+0,
7694.091800,6.00000000E+0,
7695.312500,2.00000000E+0,
7696.533200,0.00000000E+0,
7697.753900,3.00000000E+0,
7698.974600,3.00000000E+0,
7700.195300,3.00000000E+0,
7701.416000,4.00000000E+0,
7702.636700,2.00000000E+0,
7703.857400,2.00000000E+0,
7705.078100,2.00000000E+0,
7706.298800,0.00000000E+0,
7707.52000,0.00000000E+0,
7708.74000,0.00000000E+0,
7709.960900,2.00000000E+0,
7711.181600,0.00000000E+0,
7712.402300,2.00000000E+0,
7713.623000,1.00000000E+0,
7714.843800,1.00000000E+0,
7716.064500,3.00000000E+0,
7717.285200,2.00000000E+0,
7718.505900,0.00000000E+0,
7719.726600,1.00000000E+0,
7720.947300,1.00000000E+0,
7722.168000,1.00000000E+0,
7723.388700,0.00000000E+0,
7724.609400,2.00000000E+0,
7725.83000,1.00000000E+0,
7727.050800,3.00000000E+0,
7728.271500,1.00000000E+0,
7729.492200,0.00000000E+0,
7730.712900,3.00000000E+0,
7731.933600,1.00000000E+0,
7733.154300,3.00000000E+0,
7734.375000,3.00000000E+0,
7735.595700,0.00000000E+0,
7736.816400,3.00000000E+0,
7738.037100,0.00000000E+0,
7739.257800,2.00000000E+0,
7740.478500,2.00000000E+0,
7741.699200,1.00000000E+0,
7742.92000,1.00000000E+0,
7744.140600,2.00000000E+0,
7745.361300,1.00000000E+0,
7746.582000,5.00000000E+0,
7747.802700,2.00000000E+0,
7749.023400,2.00000000E+0,
7750.244100,0.00000000E+0,
7751.464800,2.00000000E+0,
7752.685500,1.00000000E+0,
7753.906300,1.00000000E+0,
7755.127000,2.00000000E+0,
7756.347700,0.00000000E+0,
7757.568400,4.00000000E+0,
7758.789100,2.00000000E+0,
7760.01000,4.00000000E+0,
7761.23000,2.00000000E+0,
7762.451200,0.00000000E+0,
7763.671900,3.00000000E+0,
7764.892600,1.00000000E+0,
7766.113300,0.00000000E+0,
7767.334000,1.00000000E+0,
7768.554700,1.00000000E+0,
7769.775400,4.00000000E+0,
7770.996100,2.00000000E+0,
7772.216800,1.00000000E+0,
7773.437500,1.00000000E+0,
7774.658200,1.00000000E+0,
7775.878900,1.00000000E+0,
7777.1000,6.00000000E+0,
7778.32000,2.00000000E+0,
7779.541000,1.00000000E+0,
7780.761700,1.00000000E+0,
7781.982400,4.00000000E+0,
7783.203100,0.00000000E+0,
7784.423800,3.00000000E+0,
7785.644500,2.00000000E+0,
7786.865200,2.00000000E+0,
7788.085900,3.00000000E+0,
7789.306600,6.00000000E+0,
7790.527300,2.00000000E+0,
7791.748000,3.00000000E+0,
7792.968800,0.00000000E+0,
7794.189500,2.00000000E+0,
7795.41000,2.00000000E+0,
7796.630900,3.00000000E+0,
7797.851600,0.00000000E+0,
7799.072300,1.00000000E+0,
7800.293000,4.00000000E+0,
7801.513700,0.00000000E+0,
7802.734400,0.00000000E+0,
7803.955100,5.00000000E+0,
7805.175800,3.00000000E+0,
7806.396500,2.00000000E+0,
7807.617200,3.00000000E+0,
7808.837900,2.00000000E+0,
7810.058600,2.00000000E+0,
7811.279300,2.00000000E+0,
7812.5000,3.00000000E+0,
7813.720700,3.00000000E+0,
7814.941400,4.00000000E+0,
7816.162100,1.00000000E+0,
7817.382800,1.00000000E+0,
7818.603500,4.00000000E+0,
7819.824200,0.00000000E+0,
7821.044900,2.00000000E+0,
7822.265600,2.00000000E+0,
7823.486300,4.00000000E+0,
7824.707000,0.00000000E+0,
7825.927700,3.00000000E+0,
7827.148400,3.00000000E+0,
7828.369100,0.00000000E+0,
7829.59000,1.00000000E+0,
7830.810500,2.00000000E+0,
7832.031300,1.00000000E+0,
7833.252000,5.00000000E+0,
7834.472700,5.00000000E+0,
7835.693400,1.00000000E+0,
7836.914100,1.00000000E+0,
7838.134800,4.00000000E+0,
7839.355500,2.00000000E+0,
7840.576200,4.00000000E+0,
7841.796900,2.00000000E+0,
7843.017600,0.00000000E+0,
7844.238300,3.00000000E+0,
7845.459000,1.00000000E+0,
7846.68000,4.00000000E+0,
7847.9000,2.00000000E+0,
7849.121100,2.00000000E+0,
7850.341800,1.00000000E+0,
7851.562500,6.00000000E+0,
7852.783200,2.00000000E+0,
7854.003900,1.00000000E+0,
7855.224600,0.00000000E+0,
7856.445300,2.00000000E+0,
7857.666000,2.00000000E+0,
7858.886700,2.00000000E+0,
7860.107400,2.00000000E+0,
7861.328100,0.00000000E+0,
7862.548800,3.00000000E+0,
7863.77000,2.00000000E+0,
7864.99000,1.00000000E+0,
7866.210900,1.00000000E+0,
7867.431600,2.00000000E+0,
7868.652300,2.00000000E+0,
7869.873000,1.00000000E+0,
7871.093800,3.00000000E+0,
7872.314500,3.00000000E+0,
7873.535200,0.00000000E+0,
7874.755900,3.00000000E+0,
7875.976600,2.00000000E+0,
7877.197300,1.00000000E+0,
7878.418000,4.00000000E+0,
7879.638700,2.00000000E+0,
7880.859400,1.00000000E+0,
7882.08000,2.00000000E+0,
7883.300800,2.00000000E+0,
7884.521500,0.00000000E+0,
7885.742200,1.00000000E+0,
7886.962900,1.00000000E+0,
7888.183600,2.00000000E+0,
7889.404300,1.00000000E+0,
7890.625000,3.00000000E+0,
7891.845700,0.00000000E+0,
7893.066400,2.00000000E+0,
7894.287100,2.00000000E+0,
7895.507800,3.00000000E+0,
7896.728500,2.00000000E+0,
7897.949200,2.00000000E+0,
7899.17000,2.00000000E+0,
7900.390600,2.00000000E+0,
7901.611300,2.00000000E+0,
7902.832000,2.00000000E+0,
7904.052700,2.00000000E+0,
7905.273400,3.00000000E+0,
7906.494100,1.00000000E+0,
7907.714800,2.00000000E+0,
7908.935500,2.00000000E+0,
7910.156300,3.00000000E+0,
7911.377000,1.00000000E+0,
7912.597700,2.00000000E+0,
7913.818400,5.00000000E+0,
7915.039100,2.00000000E+0,
7916.26000,2.00000000E+0,
7917.48000,1.00000000E+0,
7918.701200,1.00000000E+0,
7919.921900,0.00000000E+0,
7921.142600,2.00000000E+0,
7922.363300,0.00000000E+0,
7923.584000,3.00000000E+0,
7924.804700,3.00000000E+0,
7926.025400,1.00000000E+0,
7927.246100,2.00000000E+0,
7928.466800,0.00000000E+0,
7929.687500,2.00000000E+0,
7930.908200,4.00000000E+0,
7932.128900,1.00000000E+0,
7933.35000,1.00000000E+0,
7934.57000,0.00000000E+0,
7935.791000,1.00000000E+0,
7937.011700,0.00000000E+0,
7938.232400,1.00000000E+0,
7939.453100,1.00000000E+0,
7940.673800,0.00000000E+0,
7941.894500,1.00000000E+0,
7943.115200,1.00000000E+0,
7944.335900,0.00000000E+0,
7945.556600,3.00000000E+0,
7946.777300,3.00000000E+0,
7947.998000,3.00000000E+0,
7949.218800,0.00000000E+0,
7950.439500,1.00000000E+0,
7951.66000,2.00000000E+0,
7952.880900,3.00000000E+0,
7954.101600,0.00000000E+0,
7955.322300,2.00000000E+0,
7956.543000,0.00000000E+0,
7957.763700,4.00000000E+0,
7958.984400,1.00000000E+0,
7960.205100,1.00000000E+0,
7961.425800,2.00000000E+0,
7962.646500,1.00000000E+0,
7963.867200,3.00000000E+0,
7965.087900,0.00000000E+0,
7966.308600,2.00000000E+0,
7967.529300,0.00000000E+0,
7968.75000,1.00000000E+0,
7969.970700,2.00000000E+0,
7971.191400,2.00000000E+0,
7972.412100,0.00000000E+0,
7973.632800,3.00000000E+0,
7974.853500,2.00000000E+0,
7976.074200,1.00000000E+0,
7977.294900,2.00000000E+0,
7978.515600,0.00000000E+0,
7979.736300,2.00000000E+0,
7980.957000,3.00000000E+0,
7982.177700,1.00000000E+0,
7983.398400,0.00000000E+0,
7984.619100,4.00000000E+0,
7985.84000,2.00000000E+0,
7987.060500,1.00000000E+0,
7988.281300,2.00000000E+0,
7989.502000,3.00000000E+0,
7990.722700,1.00000000E+0,
7991.943400,3.00000000E+0,
7993.164100,0.00000000E+0,
7994.384800,5.00000000E+0,
7995.605500,3.00000000E+0,
7996.826200,0.00000000E+0,
7998.046900,1.00000000E+0,
7999.267600,3.00000000E+0,
8000.488300,1.00000000E+0,
8001.709000,3.00000000E+0,
8002.93000,2.00000000E+0,
8004.15000,0.00000000E+0,
8005.371100,3.00000000E+0,
8006.591800,1.00000000E+0,
8007.812500,1.00000000E+0,
8009.033200,2.00000000E+0,
8010.253900,2.00000000E+0,
8011.474600,1.00000000E+0,
8012.695300,3.00000000E+0,
8013.916000,0.00000000E+0,
8015.136700,4.00000000E+0,
8016.357400,3.00000000E+0,
8017.578100,0.00000000E+0,
8018.798800,3.00000000E+0,
8020.02000,0.00000000E+0,
8021.24000,5.00000000E+0,
8022.460900,0.00000000E+0,
8023.681600,3.00000000E+0,
8024.902300,4.00000000E+0,
8026.123000,4.00000000E+0,
8027.343800,3.00000000E+0,
8028.564500,2.00000000E+0,
8029.785200,1.00000000E+0,
8031.005900,1.00000000E+0,
8032.226600,2.00000000E+0,
8033.447300,1.00000000E+0,
8034.668000,1.00000000E+0,
8035.888700,1.00000000E+0,
8037.109400,1.00000000E+0,
8038.33000,1.00000000E+0,
8039.550800,2.00000000E+0,
8040.771500,3.00000000E+0,
8041.992200,2.00000000E+0,
8043.212900,3.00000000E+0,
8044.433600,2.00000000E+0,
8045.654300,2.00000000E+0,
8046.875000,4.00000000E+0,
8048.095700,3.00000000E+0,
8049.316400,1.00000000E+0,
8050.537100,1.00000000E+0,
8051.757800,3.00000000E+0,
8052.978500,2.00000000E+0,
8054.199200,1.00000000E+0,
8055.42000,6.00000000E+0,
8056.640600,1.00000000E+0,
8057.861300,3.00000000E+0,
8059.082000,2.00000000E+0,
8060.302700,2.00000000E+0,
8061.523400,0.00000000E+0,
8062.744100,5.00000000E+0,
8063.964800,2.00000000E+0,
8065.185500,1.00000000E+0,
8066.406300,0.00000000E+0,
8067.627000,1.00000000E+0,
8068.847700,2.00000000E+0,
8070.068400,2.00000000E+0,
8071.289100,0.00000000E+0,
8072.51000,2.00000000E+0,
8073.73000,3.00000000E+0,
8074.951200,0.00000000E+0,
8076.171900,0.00000000E+0,
8077.392600,2.00000000E+0,
8078.613300,2.00000000E+0,
8079.834000,1.00000000E+0,
8081.054700,5.00000000E+0,
8082.275400,1.00000000E+0,
8083.496100,4.00000000E+0,
8084.716800,4.00000000E+0,
8085.937500,1.00000000E+0,
8087.158200,3.00000000E+0,
8088.378900,3.00000000E+0,
8089.6000,0.00000000E+0,
8090.82000,2.00000000E+0,
8092.041000,0.00000000E+0,
8093.261700,1.00000000E+0,
8094.482400,2.00000000E+0,
8095.703100,1.00000000E+0,
8096.923800,2.00000000E+0,
8098.144500,2.00000000E+0,
8099.365200,4.00000000E+0,
8100.585900,1.00000000E+0,
8101.806600,5.00000000E+0,
8103.027300,2.00000000E+0,
8104.248000,0.00000000E+0,
8105.468800,1.00000000E+0,
8106.689500,1.00000000E+0,
8107.91000,1.00000000E+0,
8109.130900,1.00000000E+0,
8110.351600,0.00000000E+0,
8111.572300,2.00000000E+0,
8112.793000,2.00000000E+0,
8114.013700,2.00000000E+0,
8115.234400,4.00000000E+0,
8116.455100,2.00000000E+0,
8117.675800,4.00000000E+0,
8118.896500,3.00000000E+0,
8120.117200,1.00000000E+0,
8121.337900,0.00000000E+0,
8122.558600,1.00000000E+0,
8123.779300,4.00000000E+0,
8125.000,1.00000000E+0,
8126.220700,3.00000000E+0,
8127.441400,4.00000000E+0,
8128.662100,1.00000000E+0,
8129.882800,1.00000000E+0,
8131.103500,0.00000000E+0,
8132.324200,0.00000000E+0,
8133.544900,3.00000000E+0,
8134.765600,2.00000000E+0,
8135.986300,3.00000000E+0,
8137.207000,3.00000000E+0,
8138.427700,3.00000000E+0,
8139.648400,2.00000000E+0,
8140.869100,2.00000000E+0,
8142.09000,3.00000000E+0,
8143.310500,5.00000000E+0,
8144.531300,2.00000000E+0,
8145.752000,1.00000000E+0,
8146.972700,3.00000000E+0,
8148.193400,3.00000000E+0,
8149.414100,5.00000000E+0,
8150.634800,1.00000000E+0,
8151.855500,0.00000000E+0,
8153.076200,1.00000000E+0,
8154.296900,4.00000000E+0,
8155.517600,4.00000000E+0,
8156.738300,3.00000000E+0,
8157.959000,2.00000000E+0,
8159.18000,4.00000000E+0,
8160.4000,0.00000000E+0,
8161.621100,2.00000000E+0,
8162.841800,5.00000000E+0,
8164.062500,2.00000000E+0,
8165.283200,2.00000000E+0,
8166.503900,1.00000000E+0,
8167.724600,0.00000000E+0,
8168.945300,1.00000000E+0,
8170.166000,2.00000000E+0,
8171.386700,3.00000000E+0,
8172.607400,3.00000000E+0,
8173.828100,1.00000000E+0,
8175.048800,1.00000000E+0,
8176.27000,2.00000000E+0,
8177.49000,2.00000000E+0,
8178.710900,2.00000000E+0,
8179.931600,2.00000000E+0,
8181.152300,2.00000000E+0,
8182.373000,3.00000000E+0,
8183.593800,0.00000000E+0,
8184.814500,5.00000000E+0,
8186.035200,3.00000000E+0,
8187.255900,2.00000000E+0,
8188.476600,4.00000000E+0,
8189.697300,0.00000000E+0,
8190.918000,1.00000000E+0,
8192.138700,4.00000000E+0,
8193.359400,1.00000000E+0,
8194.58000,3.00000000E+0,
8195.800800,2.00000000E+0,
8197.021500,2.00000000E+0,
8198.242200,2.00000000E+0,
8199.462900,1.00000000E+0,
8200.683600,4.00000000E+0,
8201.904300,2.00000000E+0,
8203.125000,1.00000000E+0,
8204.345700,2.00000000E+0,
8205.566400,4.00000000E+0,
8206.787100,0.00000000E+0,
8208.007800,1.00000000E+0,
8209.228500,0.00000000E+0,
8210.449200,2.00000000E+0,
8211.67000,0.00000000E+0,
8212.890600,3.00000000E+0,
8214.111300,4.00000000E+0,
8215.332000,5.00000000E+0,
8216.552700,1.00000000E+0,
8217.773400,0.00000000E+0,
8218.994100,3.00000000E+0,
8220.214800,2.00000000E+0,
8221.435500,3.00000000E+0,
8222.656300,1.00000000E+0,
8223.877000,4.00000000E+0,
8225.097700,3.00000000E+0,
8226.318400,2.00000000E+0,
8227.539100,3.00000000E+0,
8228.76000,1.00000000E+0,
8229.98000,2.00000000E+0,
8231.201200,2.00000000E+0,
8232.421900,1.00000000E+0,
8233.642600,4.00000000E+0,
8234.863300,7.00000000E+0,
8236.084000,1.00000000E+0,
8237.304700,0.00000000E+0,
8238.525400,6.00000000E+0,
8239.746100,1.00000000E+0,
8240.966800,2.00000000E+0,
8242.187500,2.00000000E+0,
8243.408200,1.00000000E+0,
8244.628900,1.00000000E+0,
8245.85000,2.00000000E+0,
8247.07000,2.00000000E+0,
8248.291000,2.00000000E+0,
8249.511700,4.00000000E+0,
8250.732400,1.00000000E+0,
8251.953100,0.00000000E+0,
8253.173800,5.00000000E+0,
8254.394500,3.00000000E+0,
8255.615200,4.00000000E+0,
8256.835900,2.00000000E+0,
8258.056600,3.00000000E+0,
8259.277300,1.00000000E+0,
8260.498000,2.00000000E+0,
8261.718800,1.00000000E+0,
8262.939500,2.00000000E+0,
8264.16000,1.00000000E+0,
8265.380900,2.00000000E+0,
8266.601600,1.00000000E+0,
8267.822300,0.00000000E+0,
8269.043000,4.00000000E+0,
8270.263700,1.00000000E+0,
8271.484400,1.00000000E+0,
8272.705100,2.00000000E+0,
8273.925800,2.00000000E+0,
8275.146500,2.00000000E+0,
8276.367200,1.00000000E+0,
8277.587900,0.00000000E+0,
8278.808600,1.00000000E+0,
8280.029300,2.00000000E+0,
8281.25000,5.00000000E+0,
8282.470700,0.00000000E+0,
8283.691400,4.00000000E+0,
8284.912100,1.00000000E+0,
8286.132800,1.00000000E+0,
8287.353500,1.00000000E+0,
8288.574200,0.00000000E+0,
8289.794900,1.00000000E+0,
8291.015600,5.00000000E+0,
8292.236300,1.00000000E+0,
8293.457000,4.00000000E+0,
8294.677700,2.00000000E+0,
8295.898400,2.00000000E+0,
8297.119100,2.00000000E+0,
8298.34000,2.00000000E+0,
8299.560500,1.00000000E+0,
8300.781300,1.00000000E+0,
8302.002000,2.00000000E+0,
8303.222700,2.00000000E+0,
8304.443400,3.00000000E+0,
8305.664100,2.00000000E+0,
8306.884800,4.00000000E+0,
8308.105500,0.00000000E+0,
8309.326200,2.00000000E+0,
8310.546900,1.00000000E+0,
8311.767600,4.00000000E+0,
8312.988300,1.00000000E+0,
8314.209000,0.00000000E+0,
8315.43000,2.00000000E+0,
8316.65000,2.00000000E+0,
8317.871100,1.00000000E+0,
8319.091800,3.00000000E+0,
8320.312500,3.00000000E+0,
8321.533200,2.00000000E+0,
8322.753900,1.00000000E+0,
8323.974600,0.00000000E+0,
8325.195300,1.00000000E+0,
8326.416000,1.00000000E+0,
8327.636700,0.00000000E+0,
8328.857400,3.00000000E+0,
8330.078100,1.00000000E+0,
8331.298800,0.00000000E+0,
8332.52000,0.00000000E+0,
8333.74000,1.00000000E+0,
8334.960900,1.00000000E+0,
8336.181600,3.00000000E+0,
8337.402300,1.00000000E+0,
8338.623000,3.00000000E+0,
8339.843800,2.00000000E+0,
8341.064500,1.00000000E+0,
8342.285200,0.00000000E+0,
8343.505900,1.00000000E+0,
8344.726600,0.00000000E+0,
8345.947300,7.00000000E+0,
8347.168000,0.00000000E+0,
8348.388700,2.00000000E+0,
8349.609400,2.00000000E+0,
8350.83000,5.00000000E+0,
8352.050800,2.00000000E+0,
8353.271500,1.00000000E+0,
8354.492200,4.00000000E+0,
8355.712900,2.00000000E+0,
8356.933600,5.00000000E+0,
8358.154300,1.00000000E+0,
8359.375000,1.00000000E+0,
8360.595700,3.00000000E+0,
8361.816400,1.00000000E+0,
8363.037100,2.00000000E+0,
8364.257800,1.00000000E+0,
8365.478500,2.00000000E+0,
8366.699200,3.00000000E+0,
8367.92000,0.00000000E+0,
8369.140600,1.00000000E+0,
8370.361300,1.00000000E+0,
8371.582000,0.00000000E+0,
8372.802700,3.00000000E+0,
8374.023400,1.00000000E+0,
8375.244100,1.00000000E+0,
8376.464800,1.00000000E+0,
8377.685500,3.00000000E+0,
8378.906300,0.00000000E+0,
8380.127000,0.00000000E+0,
8381.347700,2.00000000E+0,
8382.568400,2.00000000E+0,
8383.789100,0.00000000E+0,
8385.01000,1.00000000E+0,
8386.23000,2.00000000E+0,
8387.451200,0.00000000E+0,
8388.671900,1.00000000E+0,
8389.892600,2.00000000E+0,
8391.113300,0.00000000E+0,
8392.334000,0.00000000E+0,
8393.554700,0.00000000E+0,
8394.775400,5.00000000E+0,
8395.996100,1.00000000E+0,
8397.216800,2.00000000E+0,
8398.437500,1.00000000E+0,
8399.658200,1.00000000E+0,
8400.878900,0.00000000E+0,
8402.1000,3.00000000E+0,
8403.32000,0.00000000E+0,
8404.541000,2.00000000E+0,
8405.761700,1.00000000E+0,
8406.982400,0.00000000E+0,
8408.203100,0.00000000E+0,
8409.423800,1.00000000E+0,
8410.644500,1.00000000E+0,
8411.865200,1.00000000E+0,
8413.085900,1.00000000E+0,
8414.306600,5.00000000E+0,
8415.527300,4.00000000E+0,
8416.748000,4.00000000E+0,
8417.968800,2.00000000E+0,
8419.189500,1.00000000E+0,
8420.41000,5.00000000E+0,
8421.630900,4.00000000E+0,
8422.851600,1.00000000E+0,
8424.072300,2.00000000E+0,
8425.293000,3.00000000E+0,
8426.513700,3.00000000E+0,
8427.734400,4.00000000E+0,
8428.955100,0.00000000E+0,
8430.175800,0.00000000E+0,
8431.396500,0.00000000E+0,
8432.617200,1.00000000E+0,
8433.837900,2.00000000E+0,
8435.058600,1.00000000E+0,
8436.279300,6.00000000E+0,
8437.5000,3.00000000E+0,
8438.720700,1.00000000E+0,
8439.941400,4.00000000E+0,
8441.162100,1.00000000E+0,
8442.382800,1.00000000E+0,
8443.603500,5.00000000E+0,
8444.824200,3.00000000E+0,
8446.044900,0.00000000E+0,
8447.265600,2.00000000E+0,
8448.486300,3.00000000E+0,
8449.707000,3.00000000E+0,
8450.927700,5.00000000E+0,
8452.148400,2.00000000E+0,
8453.369100,2.00000000E+0,
8454.59000,1.00000000E+0,
8455.810500,0.00000000E+0,
8457.031300,2.00000000E+0,
8458.252000,0.00000000E+0,
8459.472700,2.00000000E+0,
8460.693400,1.00000000E+0,
8461.914100,3.00000000E+0,
8463.134800,5.00000000E+0,
8464.355500,0.00000000E+0,
8465.576200,3.00000000E+0,
8466.796900,1.00000000E+0,
8468.017600,1.00000000E+0,
8469.238300,1.00000000E+0,
8470.459000,7.00000000E+0,
8471.68000,4.00000000E+0,
8472.9000,3.00000000E+0,
8474.121100,2.00000000E+0,
8475.341800,2.00000000E+0,
8476.562500,1.00000000E+0,
8477.783200,2.00000000E+0,
8479.003900,2.00000000E+0,
8480.224600,1.00000000E+0,
8481.445300,1.00000000E+0,
8482.666000,1.00000000E+0,
8483.886700,3.00000000E+0,
8485.107400,1.00000000E+0,
8486.328100,3.00000000E+0,
8487.548800,3.00000000E+0,
8488.77000,2.00000000E+0,
8489.99000,0.00000000E+0,
8491.210900,1.00000000E+0,
8492.431600,0.00000000E+0,
8493.652300,1.00000000E+0,
8494.873000,1.00000000E+0,
8496.093800,0.00000000E+0,
8497.314500,4.00000000E+0,
8498.535200,0.00000000E+0,
8499.755900,1.00000000E+0,
8500.976600,0.00000000E+0,
8502.197300,2.00000000E+0,
8503.418000,1.00000000E+0,
8504.638700,0.00000000E+0,
8505.859400,1.00000000E+0,
8507.08000,1.00000000E+0,
8508.300800,1.00000000E+0,
8509.521500,1.00000000E+0,
8510.742200,4.00000000E+0,
8511.962900,2.00000000E+0,
8513.183600,2.00000000E+0,
8514.404300,2.00000000E+0,
8515.625000,3.00000000E+0,
8516.845700,3.00000000E+0,
8518.066400,4.00000000E+0,
8519.287100,2.00000000E+0,
8520.507800,1.00000000E+0,
8521.728500,0.00000000E+0,
8522.949200,2.00000000E+0,
8524.17000,2.00000000E+0,
8525.390600,3.00000000E+0,
8526.611300,4.00000000E+0,
8527.832000,1.00000000E+0,
8529.052700,0.00000000E+0,
8530.273400,1.00000000E+0,
8531.494100,3.00000000E+0,
8532.714800,4.00000000E+0,
8533.935500,1.00000000E+0,
8535.156300,0.00000000E+0,
8536.377000,4.00000000E+0,
8537.597700,1.00000000E+0,
8538.818400,1.00000000E+0,
8540.039100,0.00000000E+0,
8541.26000,5.00000000E+0,
8542.48000,2.00000000E+0,
8543.701200,0.00000000E+0,
8544.921900,1.00000000E+0,
8546.142600,0.00000000E+0,
8547.363300,0.00000000E+0,
8548.584000,3.00000000E+0,
8549.804700,1.00000000E+0,
8551.025400,1.00000000E+0,
8552.246100,4.00000000E+0,
8553.466800,4.00000000E+0,
8554.687500,1.00000000E+0,
8555.908200,3.00000000E+0,
8557.128900,4.00000000E+0,
8558.35000,4.00000000E+0,
8559.57000,1.00000000E+0,
8560.791000,3.00000000E+0,
8562.011700,2.00000000E+0,
8563.232400,1.00000000E+0,
8564.453100,4.00000000E+0,
8565.673800,1.00000000E+0,
8566.894500,1.00000000E+0,
8568.115200,1.00000000E+0,
8569.335900,1.00000000E+0,
8570.556600,2.00000000E+0,
8571.777300,1.00000000E+0,
8572.998000,2.00000000E+0,
8574.218800,2.00000000E+0,
8575.439500,3.00000000E+0,
8576.66000,2.00000000E+0,
8577.880900,1.00000000E+0,
8579.101600,3.00000000E+0,
8580.322300,0.00000000E+0,
8581.543000,3.00000000E+0,
8582.763700,0.00000000E+0,
8583.984400,2.00000000E+0,
8585.205100,3.00000000E+0,
8586.425800,6.00000000E+0,
8587.646500,2.00000000E+0,
8588.867200,1.00000000E+0,
8590.087900,5.00000000E+0,
8591.308600,1.00000000E+0,
8592.529300,2.00000000E+0,
8593.75000,2.00000000E+0,
8594.970700,0.00000000E+0,
8596.191400,7.00000000E+0,
8597.412100,1.00000000E+0,
8598.632800,4.00000000E+0,
8599.853500,1.00000000E+0,
8601.074200,4.00000000E+0,
8602.294900,0.00000000E+0,
8603.515600,1.00000000E+0,
8604.736300,3.00000000E+0,
8605.957000,3.00000000E+0,
8607.177700,1.00000000E+0,
8608.398400,0.00000000E+0,
8609.619100,5.00000000E+0,
8610.84000,2.00000000E+0,
8612.060500,2.00000000E+0,
8613.281300,1.00000000E+0,
8614.502000,4.00000000E+0,
8615.722700,3.00000000E+0,
8616.943400,1.00000000E+0,
8618.164100,3.00000000E+0,
8619.384800,2.00000000E+0,
8620.605500,4.00000000E+0,
8621.826200,5.00000000E+0,
8623.046900,2.00000000E+0,
8624.267600,2.00000000E+0,
8625.488300,2.00000000E+0,
8626.709000,3.00000000E+0,
8627.93000,0.00000000E+0,
8629.15000,1.00000000E+0,
8630.371100,2.00000000E+0,
8631.591800,2.00000000E+0,
8632.812500,1.00000000E+0,
8634.033200,2.00000000E+0,
8635.253900,0.00000000E+0,
8636.474600,3.00000000E+0,
8637.695300,3.00000000E+0,
8638.916000,3.00000000E+0,
8640.136700,1.00000000E+0,
8641.357400,1.00000000E+0,
8642.578100,3.00000000E+0,
8643.798800,1.00000000E+0,
8645.02000,0.00000000E+0,
8646.24000,4.00000000E+0,
8647.460900,1.00000000E+0,
8648.681600,5.00000000E+0,
8649.902300,3.00000000E+0,
8651.123000,4.00000000E+0,
8652.343800,0.00000000E+0,
8653.564500,1.00000000E+0,
